month_start,region,category,sub_category,total_sales,order_lines,unique_customers,avg_ship_delay_days
2015-06-01,Central,Technology,Machines,418.80,1,1,4.0
2016-07-01,East,Office Supplies,Appliances,68.94,1,1,4.0
2017-02-01,South,Office Supplies,Envelopes,167.96,1,1,0.0
2016-03-01,East,Office Supplies,Envelopes,52.26,2,2,1.0
2015-07-01,West,Office Supplies,Appliances,32.43,1,1,3.0
2017-08-01,West,Furniture,Furnishings,457.40,3,3,5.0
2016-09-01,West,Technology,Accessories,638.63,7,6,5.0
2018-09-01,West,Office Supplies,Storage,1339.21,11,11,4.0
2018-05-01,West,Office Supplies,Paper,737.26,11,10,4.090909090909091
2018-06-01,East,Technology,Accessories,1260.58,7,7,4.142857142857143
2017-03-01,West,Technology,Machines,3357.60,1,1,3.0
2016-11-01,West,Technology,Accessories,1758.99,12,11,3.5
2015-12-01,Central,Technology,Accessories,724.51,6,6,4.0
2017-04-01,South,Technology,Phones,216.32,3,3,3.0
2017-07-01,West,Furniture,Bookcases,1279.17,1,1,2.0
2015-09-01,West,Technology,Phones,570.34,3,3,3.6666666666666665
2017-07-01,South,Furniture,Bookcases,504.90,1,1,6.0
2017-08-01,Central,Furniture,Furnishings,37.50,3,2,3.6666666666666665
2017-03-01,South,Technology,Accessories,119.98,1,1,1.0
2017-07-01,West,Technology,Copiers,4299.91,2,2,2.0
2017-11-01,Central,Office Supplies,Envelopes,328.49,2,2,4.0
2018-09-01,South,Office Supplies,Fasteners,14.20,1,1,2.0
2017-08-01,East,Furniture,Furnishings,19.31,1,1,2.0
2016-03-01,West,Technology,Copiers,4269.91,2,2,3.0
2017-03-01,West,Office Supplies,Envelopes,30.56,1,1,3.0
2017-02-01,East,Office Supplies,Storage,657.27,3,3,5.0
2016-09-01,South,Furniture,Furnishings,338.91,6,5,4.0
2015-03-01,East,Office Supplies,Binders,201.56,4,3,3.25
2017-01-01,East,Office Supplies,Art,26.58,4,4,3.5
2016-12-01,Central,Furniture,Bookcases,1052.44,3,3,5.333333333333333
2018-11-01,South,Technology,Phones,2543.51,7,7,3.2857142857142856
2018-07-01,Central,Furniture,Chairs,1011.95,3,3,5.0
2016-08-01,East,Technology,Phones,2101.55,6,5,3.1666666666666665
2017-08-01,West,Office Supplies,Supplies,15.88,1,1,7.0
2018-07-01,Central,Furniture,Furnishings,867.27,3,3,5.333333333333333
2018-03-01,South,Technology,Copiers,2999.95,1,1,2.0
2018-01-01,Central,Technology,Accessories,730.52,3,2,4.0
2018-05-01,East,Office Supplies,Labels,150.30,5,5,3.0
2018-06-01,West,Furniture,Furnishings,286.50,3,3,3.3333333333333335
2018-06-01,South,Furniture,Furnishings,134.93,5,5,5.2
2015-04-01,East,Technology,Phones,91.91,2,2,4.5
2017-10-01,East,Office Supplies,Storage,1480.46,6,6,4.166666666666667
2016-09-01,Central,Office Supplies,Binders,88.44,8,7,4.0
2016-03-01,Central,Office Supplies,Binders,37.51,5,5,3.6
2018-06-01,East,Technology,Phones,1305.44,5,4,4.8
2018-11-01,South,Office Supplies,Supplies,2.94,1,1,5.0
2018-06-01,Central,Office Supplies,Labels,44.40,1,1,3.0
2016-02-01,South,Furniture,Chairs,551.27,2,1,5.0
2017-07-01,South,Technology,Machines,265.48,1,1,4.0
2016-08-01,South,Furniture,Furnishings,46.15,1,1,5.0
2015-06-01,East,Furniture,Tables,991.76,1,1,5.0
2017-10-01,West,Furniture,Furnishings,359.55,5,5,4.2
2015-09-01,Central,Furniture,Furnishings,938.63,5,4,4.6
2018-04-01,West,Technology,Accessories,594.35,4,4,4.25
2015-08-01,West,Office Supplies,Storage,646.80,4,4,4.5
2015-10-01,West,Office Supplies,Paper,296.28,5,5,3.0
2015-03-01,South,Technology,Phones,4883.80,4,4,3.25
2015-10-01,West,Technology,Accessories,918.89,7,7,2.857142857142857
2018-05-01,West,Office Supplies,Binders,348.83,7,7,3.4285714285714284
2016-12-01,West,Furniture,Chairs,5913.36,4,4,4.25
2015-11-01,East,Office Supplies,Storage,5252.71,5,5,4.6
2018-10-01,South,Office Supplies,Supplies,35.06,1,1,2.0
2016-02-01,South,Technology,Accessories,29.99,1,1,5.0
2016-02-01,West,Office Supplies,Art,5.28,1,1,7.0
2018-10-01,East,Office Supplies,Storage,1300.58,9,9,4.333333333333333
2016-11-01,South,Office Supplies,Labels,5.04,1,1,7.0
2018-07-01,Central,Office Supplies,Paper,587.30,7,6,4.428571428571429
2015-10-01,East,Office Supplies,Binders,115.65,6,6,2.8333333333333335
2017-05-01,South,Furniture,Furnishings,116.63,4,4,4.5
2017-10-01,South,Technology,Phones,1076.62,3,3,4.666666666666667
2018-02-01,West,Office Supplies,Paper,314.38,4,3,4.25
2015-06-01,East,Furniture,Bookcases,353.57,1,1,5.0
2017-07-01,East,Furniture,Furnishings,204.35,3,3,4.333333333333333
2017-11-01,South,Office Supplies,Appliances,713.92,2,2,5.0
2016-06-01,West,Office Supplies,Art,82.20,3,3,3.3333333333333335
2015-09-01,South,Office Supplies,Art,2.82,1,1,5.0
2017-07-01,East,Office Supplies,Storage,546.25,5,4,2.4
2015-11-01,East,Office Supplies,Envelopes,159.83,3,3,4.666666666666667
2015-03-01,West,Technology,Phones,935.91,3,3,4.0
2018-10-01,Central,Furniture,Chairs,748.02,3,3,4.0
2018-09-01,South,Office Supplies,Appliances,1368.41,5,5,3.6
2017-03-01,East,Furniture,Tables,1080.60,2,2,4.0
2015-11-01,West,Technology,Machines,447.97,1,1,7.0
2015-04-01,South,Furniture,Furnishings,186.64,2,2,4.5
2018-01-01,East,Technology,Accessories,521.89,2,2,3.5
2015-05-01,East,Furniture,Bookcases,349.97,1,1,4.0
2018-02-01,West,Furniture,Chairs,1855.36,2,2,2.0
2018-02-01,East,Furniture,Chairs,899.43,1,1,3.0
2016-02-01,South,Office Supplies,Paper,42.86,2,2,3.0
2018-09-01,South,Office Supplies,Binders,2339.25,6,6,3.8333333333333335
2016-01-01,East,Office Supplies,Paper,20.04,1,1,2.0
2016-05-01,East,Office Supplies,Art,308.69,4,3,3.5
2018-03-01,South,Technology,Phones,878.03,2,2,2.0
2017-05-01,Central,Office Supplies,Storage,2235.40,5,4,4.2
2018-04-01,East,Furniture,Chairs,908.82,1,1,2.0
2015-01-01,East,Office Supplies,Art,19.54,1,1,7.0
2015-05-01,South,Office Supplies,Binders,3126.16,3,3,2.6666666666666665
2018-10-01,East,Office Supplies,Envelopes,143.56,3,3,4.333333333333333
2015-04-01,West,Furniture,Furnishings,752.14,6,5,4.0
2017-07-01,West,Office Supplies,Art,83.15,2,2,3.0
2017-08-01,Central,Technology,Accessories,3019.50,8,8,4.375
2015-11-01,Central,Technology,Accessories,311.48,5,5,4.4
2018-09-01,South,Office Supplies,Labels,251.69,2,2,3.0
2016-06-01,Central,Technology,Accessories,44.28,2,2,3.5
2017-07-01,West,Office Supplies,Paper,180.38,4,4,4.0
2015-05-01,West,Furniture,Tables,567.12,1,1,0.0
2017-01-01,East,Office Supplies,Envelopes,92.22,3,3,4.666666666666667
2018-04-01,West,Technology,Phones,552.00,1,1,1.0
2015-01-01,West,Office Supplies,Envelopes,108.72,1,1,1.0
2015-09-01,South,Office Supplies,Appliances,249.06,3,3,4.333333333333333
2015-12-01,West,Technology,Accessories,1081.69,5,5,2.6
2017-01-01,East,Office Supplies,Binders,223.58,4,4,5.0
2015-12-01,West,Office Supplies,Labels,460.21,7,6,4.142857142857143
2018-07-01,South,Furniture,Furnishings,150.56,5,5,4.6
2015-10-01,West,Furniture,Chairs,824.62,4,4,2.75
2017-08-01,South,Furniture,Chairs,225.30,1,1,2.0
2016-09-01,Central,Technology,Phones,2882.68,3,3,2.6666666666666665
2016-01-01,South,Office Supplies,Appliances,163.44,1,1,4.0
2015-10-01,East,Office Supplies,Paper,152.10,4,4,3.25
2016-06-01,West,Technology,Accessories,1109.95,2,1,5.0
2016-09-01,South,Office Supplies,Paper,591.44,8,7,4.5
2017-12-01,West,Office Supplies,Paper,1205.92,18,15,4.166666666666667
2018-01-01,South,Office Supplies,Fasteners,5.67,1,1,6.0
2015-04-01,West,Office Supplies,Binders,152.32,7,7,4.428571428571429
2016-06-01,East,Office Supplies,Paper,191.77,7,7,4.714285714285714
2015-03-01,South,Technology,Accessories,203.20,2,2,2.0
2015-05-01,South,Furniture,Furnishings,310.88,1,1,6.0
2018-04-01,Central,Office Supplies,Paper,158.17,4,4,3.5
2015-11-01,East,Office Supplies,Labels,202.09,7,5,4.285714285714286
2017-03-01,Central,Office Supplies,Envelopes,332.30,3,3,5.0
2017-05-01,South,Office Supplies,Labels,80.81,3,3,2.3333333333333335
2018-02-01,Central,Office Supplies,Fasteners,18.37,1,1,5.0
2018-10-01,West,Office Supplies,Storage,1615.82,2,2,6.0
2016-05-01,East,Technology,Phones,414.81,3,2,3.0
2017-10-01,South,Office Supplies,Appliances,43.26,1,1,5.0
2017-07-01,East,Furniture,Chairs,661.77,2,2,3.0
2017-12-01,Central,Office Supplies,Supplies,20.57,1,1,4.0
2018-04-01,East,Office Supplies,Paper,390.22,9,8,3.888888888888889
2018-11-01,West,Office Supplies,Labels,122.65,4,4,3.25
2016-10-01,East,Office Supplies,Envelopes,131.08,2,2,4.0
2017-10-01,East,Technology,Phones,1351.06,3,3,5.333333333333333
2016-09-01,South,Technology,Accessories,1490.60,4,4,5.5
2015-12-01,East,Technology,Copiers,1739.97,2,2,4.0
2018-01-01,West,Office Supplies,Supplies,118.68,2,2,3.0
2018-07-01,Central,Technology,Phones,871.48,5,5,3.2
2015-12-01,South,Furniture,Chairs,3747.65,5,5,4.2
2016-08-01,East,Furniture,Bookcases,301.47,1,1,4.0
2018-08-01,East,Office Supplies,Binders,5805.17,9,7,5.0
2016-10-01,South,Office Supplies,Appliances,211.75,2,2,3.5
2018-07-01,South,Technology,Accessories,65.42,2,2,5.0
2015-09-01,East,Technology,Machines,3269.49,3,3,2.3333333333333335
2015-12-01,Central,Technology,Phones,1426.02,6,5,3.8333333333333335
2018-01-01,Central,Furniture,Bookcases,212.94,1,1,5.0
2018-05-01,West,Office Supplies,Art,220.30,9,7,3.4444444444444446
2016-09-01,West,Technology,Copiers,959.98,1,1,3.0
2015-07-01,South,Office Supplies,Binders,30.59,3,3,4.0
2017-11-01,South,Office Supplies,Paper,216.75,6,5,3.6666666666666665
2017-10-01,South,Office Supplies,Envelopes,101.55,2,2,5.5
2017-06-01,Central,Furniture,Chairs,1004.28,3,3,3.3333333333333335
2018-12-01,Central,Office Supplies,Supplies,44.69,1,1,7.0
2018-12-01,East,Technology,Phones,2843.01,12,12,4.25
2018-11-01,Central,Office Supplies,Fasteners,77.35,4,4,4.25
2017-07-01,Central,Office Supplies,Binders,25.43,3,3,4.666666666666667
2018-06-01,West,Office Supplies,Binders,1430.36,7,7,3.857142857142857
2015-03-01,Central,Furniture,Tables,2452.07,3,3,5.0
2016-12-01,Central,Office Supplies,Art,146.00,7,7,4.714285714285714
2017-08-01,South,Office Supplies,Supplies,63.11,2,2,5.0
2015-11-01,Central,Technology,Phones,1302.33,6,5,4.666666666666667
2017-03-01,South,Office Supplies,Storage,580.36,3,3,2.6666666666666665
2015-07-01,West,Office Supplies,Supplies,8243.87,3,3,2.6666666666666665
2016-09-01,South,Office Supplies,Envelopes,369.34,4,4,4.75
2017-10-01,South,Office Supplies,Paper,164.23,3,2,5.333333333333333
2018-09-01,South,Technology,Accessories,342.35,4,4,2.25
2015-05-01,East,Office Supplies,Supplies,5.04,1,1,4.0
2016-03-01,South,Office Supplies,Envelopes,16.07,2,2,4.0
2015-09-01,East,Furniture,Chairs,6842.34,6,6,3.8333333333333335
2017-09-01,West,Office Supplies,Storage,1269.35,7,7,4.0
2016-01-01,Central,Office Supplies,Paper,77.53,4,4,5.25
2016-08-01,East,Office Supplies,Art,174.94,4,4,3.75
2017-05-01,East,Office Supplies,Appliances,1064.51,4,4,5.25
2015-05-01,West,Office Supplies,Envelopes,158.13,1,1,5.0
2016-12-01,West,Office Supplies,Binders,879.89,9,9,4.555555555555555
2017-07-01,Central,Furniture,Furnishings,670.20,5,4,4.0
2018-06-01,South,Office Supplies,Appliances,286.94,4,3,6.0
2018-12-01,West,Office Supplies,Envelopes,43.70,1,1,4.0
2015-05-01,East,Office Supplies,Paper,204.74,5,5,3.8
2016-08-01,Central,Office Supplies,Supplies,54.72,2,2,3.0
2016-02-01,West,Technology,Accessories,538.92,1,1,3.0
2015-12-01,West,Technology,Phones,3646.70,11,9,3.5454545454545454
2016-11-01,Central,Technology,Phones,1547.51,5,5,4.6
2016-10-01,South,Office Supplies,Binders,20.46,3,2,4.0
2017-11-01,East,Office Supplies,Appliances,557.69,4,4,5.0
2017-05-01,South,Technology,Phones,2564.99,4,4,3.0
2016-11-01,West,Office Supplies,Labels,85.54,3,3,1.6666666666666667
2016-11-01,Central,Office Supplies,Envelopes,256.72,3,3,5.666666666666667
2018-11-01,Central,Furniture,Bookcases,533.73,2,2,6.0
2018-03-01,West,Office Supplies,Envelopes,34.65,2,2,4.5
2017-12-01,South,Office Supplies,Art,78.88,4,4,5.25
2018-02-01,East,Office Supplies,Binders,71.99,5,5,4.8
2017-02-01,West,Technology,Accessories,171.06,4,3,4.25
2017-05-01,Central,Furniture,Chairs,4451.15,4,4,2.5
2018-09-01,South,Office Supplies,Supplies,43.31,2,2,4.5
2017-06-01,Central,Office Supplies,Storage,238.58,2,2,2.0
2018-09-01,South,Office Supplies,Paper,1342.11,14,11,4.0
2016-03-01,East,Office Supplies,Art,17.52,1,1,4.0
2017-11-01,West,Office Supplies,Labels,738.89,4,4,3.0
2018-01-01,West,Office Supplies,Binders,2589.65,8,6,4.25
2016-03-01,East,Technology,Accessories,161.96,4,4,4.0
2018-09-01,West,Office Supplies,Appliances,1433.78,9,9,3.111111111111111
2015-10-01,West,Technology,Phones,2203.78,8,7,3.5
2016-04-01,West,Office Supplies,Paper,212.60,5,4,2.2
2015-10-01,South,Office Supplies,Paper,121.46,4,3,5.25
2015-05-01,Central,Office Supplies,Storage,214.83,3,3,4.0
2018-10-01,West,Technology,Phones,805.67,10,9,4.2
2017-04-01,West,Technology,Accessories,99.99,1,1,4.0
2015-04-01,West,Furniture,Bookcases,308.50,1,1,5.0
2016-03-01,Central,Furniture,Chairs,1335.44,3,3,4.666666666666667
2015-05-01,South,Office Supplies,Supplies,34.20,1,1,3.0
2018-12-01,Central,Furniture,Chairs,3410.52,5,5,3.0
2018-02-01,East,Office Supplies,Supplies,25.02,1,1,7.0
2015-01-01,South,Office Supplies,Art,47.85,4,3,4.25
2015-09-01,East,Office Supplies,Art,211.92,9,9,3.6666666666666665
2018-02-01,East,Office Supplies,Art,10.71,1,1,7.0
2018-11-01,South,Furniture,Chairs,2277.82,4,4,4.0
2018-01-01,East,Office Supplies,Envelopes,2.04,1,1,4.0
2018-09-01,Central,Office Supplies,Labels,45.55,3,3,4.666666666666667
2018-02-01,East,Office Supplies,Labels,20.70,1,1,4.0
2017-04-01,Central,Office Supplies,Paper,19.93,2,2,2.5
2017-08-01,West,Furniture,Tables,3697.82,4,4,4.75
2016-11-01,South,Technology,Phones,504.47,3,3,5.666666666666667
2015-06-01,Central,Furniture,Tables,368.86,2,2,5.0
2016-06-01,East,Furniture,Furnishings,149.75,4,4,4.75
2015-12-01,Central,Office Supplies,Storage,576.84,8,8,4.5
2018-05-01,Central,Technology,Phones,872.39,6,6,4.0
2018-09-01,Central,Office Supplies,Appliances,138.50,5,4,5.2
2017-10-01,West,Furniture,Chairs,3571.89,7,7,3.857142857142857
2018-09-01,Central,Office Supplies,Supplies,1.74,1,1,2.0
2015-07-01,Central,Office Supplies,Fasteners,10.03,2,2,4.0
2016-05-01,Central,Office Supplies,Supplies,22.37,1,1,3.0
2016-12-01,West,Technology,Copiers,1199.96,1,1,5.0
2016-03-01,South,Furniture,Chairs,1166.92,1,1,2.0
2017-12-01,East,Office Supplies,Art,53.96,3,3,4.333333333333333
2018-03-01,West,Office Supplies,Labels,11.52,1,1,4.0
2017-12-01,Central,Office Supplies,Appliances,220.24,5,5,3.6
2015-07-01,East,Office Supplies,Art,71.06,4,4,4.0
2015-09-01,Central,Technology,Machines,14299.60,4,3,3.25
2017-10-01,Central,Technology,Phones,843.05,5,4,4.6
2018-08-01,Central,Office Supplies,Appliances,769.19,3,3,5.333333333333333
2015-08-01,South,Office Supplies,Storage,344.91,1,1,4.0
2018-10-01,West,Office Supplies,Envelopes,8.96,1,1,5.0
2018-11-01,South,Office Supplies,Binders,436.03,10,10,4.1
2016-04-01,South,Office Supplies,Binders,188.23,3,3,4.666666666666667
2018-12-01,Central,Technology,Accessories,1622.96,11,8,3.3636363636363638
2016-02-01,East,Technology,Phones,1163.93,4,4,5.25
2015-12-01,East,Technology,Accessories,2368.23,7,7,4.142857142857143
2015-10-01,West,Furniture,Bookcases,617.00,1,1,3.0
2018-11-01,East,Technology,Accessories,1723.04,10,10,4.2
2016-07-01,Central,Office Supplies,Supplies,52.59,1,1,6.0
2017-07-01,South,Technology,Phones,823.96,1,1,0.0
2017-07-01,South,Office Supplies,Envelopes,10.20,1,1,4.0
2018-06-01,West,Technology,Machines,385.80,1,1,2.0
2018-12-01,Central,Office Supplies,Fasteners,55.84,2,2,5.5
2017-09-01,East,Technology,Phones,1953.02,6,6,3.1666666666666665
2018-01-01,East,Furniture,Furnishings,118.55,3,3,5.0
2018-03-01,Central,Furniture,Furnishings,249.77,4,4,4.75
2017-09-01,South,Office Supplies,Appliances,396.63,2,2,3.5
2015-12-01,West,Furniture,Furnishings,1074.86,16,12,3.8125
2015-03-01,West,Furniture,Bookcases,1404.00,2,2,4.0
2015-08-01,Central,Technology,Phones,299.98,1,1,4.0
2018-09-01,Central,Furniture,Chairs,2424.47,6,6,3.0
2018-07-01,West,Office Supplies,Fasteners,10.90,2,2,4.0
2018-03-01,West,Technology,Accessories,2621.70,8,7,4.375
2018-06-01,West,Office Supplies,Art,673.63,10,8,3.9
2018-04-01,Central,Furniture,Furnishings,641.81,5,4,3.8
2017-07-01,Central,Office Supplies,Appliances,283.14,1,1,6.0
2018-09-01,West,Office Supplies,Supplies,29.26,2,2,5.0
2017-01-01,West,Office Supplies,Labels,91.06,3,2,4.333333333333333
2017-11-01,West,Technology,Machines,866.39,2,2,3.0
2018-02-01,East,Office Supplies,Paper,300.76,7,7,4.285714285714286
2016-12-01,Central,Office Supplies,Binders,335.19,7,7,2.7142857142857144
2017-12-01,East,Office Supplies,Supplies,27.23,2,2,2.5
2016-12-01,South,Technology,Phones,573.67,4,4,4.25
2018-01-01,Central,Technology,Phones,2375.16,3,3,6.333333333333333
2016-04-01,West,Technology,Phones,2030.82,7,7,4.857142857142857
2016-07-01,South,Office Supplies,Binders,145.21,3,3,3.6666666666666665
2017-07-01,East,Technology,Machines,341.99,1,1,0.0
2017-08-01,Central,Furniture,Bookcases,398.33,2,2,4.0
2016-07-01,South,Technology,Phones,104.21,2,2,4.0
2017-08-01,East,Furniture,Chairs,932.50,2,2,3.0
2015-10-01,South,Technology,Phones,1394.95,1,1,2.0
2015-12-01,South,Technology,Phones,95.97,1,1,6.0
2018-10-01,West,Office Supplies,Labels,246.49,5,5,4.4
2018-06-01,South,Office Supplies,Binders,217.94,5,4,4.0
2016-12-01,Central,Technology,Machines,600.53,1,1,5.0
2016-12-01,West,Furniture,Tables,3896.72,3,3,4.0
2015-05-01,South,Office Supplies,Labels,30.10,2,1,0.0
2018-04-01,South,Office Supplies,Paper,267.19,2,2,3.5
2017-02-01,East,Furniture,Furnishings,259.77,4,4,3.0
2016-03-01,South,Furniture,Furnishings,37.29,2,1,5.0
2017-07-01,South,Office Supplies,Storage,800.57,3,3,5.0
2016-03-01,South,Technology,Phones,79.96,1,1,4.0
2017-10-01,South,Furniture,Furnishings,389.56,6,4,2.0
2017-07-01,East,Furniture,Bookcases,756.59,2,2,2.5
2018-04-01,West,Furniture,Bookcases,930.47,3,3,2.6666666666666665
2016-04-01,East,Technology,Accessories,184.74,2,2,5.0
2017-03-01,East,Office Supplies,Fasteners,5.98,1,1,4.0
2015-03-01,South,Furniture,Furnishings,256.78,6,4,3.6666666666666665
2017-09-01,Central,Office Supplies,Fasteners,46.06,3,3,2.3333333333333335
2018-08-01,Central,Technology,Accessories,303.01,4,4,3.25
2018-07-01,East,Furniture,Furnishings,972.12,9,8,3.888888888888889
2018-07-01,West,Technology,Accessories,5201.67,8,7,4.125
2015-11-01,Central,Technology,Machines,998.85,1,1,4.0
2017-11-01,Central,Furniture,Tables,5110.68,3,3,4.666666666666667
2018-02-01,East,Office Supplies,Appliances,32.67,1,1,5.0
2017-11-01,Central,Office Supplies,Fasteners,62.71,2,2,3.5
2017-06-01,Central,Office Supplies,Art,23.97,3,3,4.333333333333333
2018-03-01,East,Furniture,Furnishings,245.31,7,6,3.0
2016-04-01,West,Office Supplies,Art,187.71,5,5,4.0
2018-02-01,South,Office Supplies,Paper,115.30,1,1,5.0
2015-03-01,East,Office Supplies,Art,133.13,5,4,3.2
2015-08-01,West,Office Supplies,Labels,20.88,1,1,7.0
2015-04-01,Central,Office Supplies,Art,128.88,5,4,3.4
2015-07-01,West,Technology,Accessories,2110.82,7,6,4.285714285714286
2017-06-01,Central,Technology,Machines,1007.98,1,1,2.0
2015-06-01,West,Office Supplies,Fasteners,17.90,1,1,4.0
2015-06-01,Central,Office Supplies,Art,79.14,3,3,4.333333333333333
2017-02-01,South,Office Supplies,Paper,830.68,4,2,1.75
2017-06-01,South,Office Supplies,Paper,148.78,3,2,1.3333333333333333
2017-09-01,East,Office Supplies,Appliances,886.99,3,3,3.3333333333333335
2017-10-01,West,Office Supplies,Storage,1673.84,4,4,4.5
2017-08-01,Central,Office Supplies,Binders,163.25,9,7,3.5555555555555554
2015-09-01,Central,Furniture,Tables,1248.40,3,3,4.666666666666667
2017-05-01,East,Office Supplies,Binders,215.41,7,7,4.428571428571429
2017-09-01,South,Technology,Phones,692.40,3,3,4.666666666666667
2018-12-01,South,Technology,Phones,697.99,4,4,5.0
2016-12-01,East,Technology,Accessories,7069.95,9,9,3.888888888888889
2015-05-01,Central,Office Supplies,Appliances,75.60,1,1,4.0
2018-01-01,South,Office Supplies,Envelopes,40.08,2,2,2.5
2018-12-01,Central,Office Supplies,Art,222.47,8,8,4.125
2016-11-01,East,Office Supplies,Art,280.63,8,7,3.875
2016-12-01,Central,Technology,Phones,2967.76,8,8,3.875
2016-11-01,West,Office Supplies,Storage,1633.40,5,4,3.2
2018-03-01,South,Office Supplies,Labels,33.57,3,3,3.6666666666666665
2015-08-01,West,Technology,Accessories,476.76,5,5,5.0
2016-10-01,East,Office Supplies,Binders,88.80,4,4,3.25
2018-06-01,West,Office Supplies,Envelopes,43.92,1,1,3.0
2017-10-01,Central,Office Supplies,Labels,109.76,3,2,6.333333333333333
2017-06-01,East,Office Supplies,Fasteners,13.61,2,2,4.5
2018-12-01,West,Technology,Phones,2641.67,13,10,3.6153846153846154
2015-07-01,East,Technology,Phones,669.41,5,4,4.2
2015-10-01,Central,Office Supplies,Storage,1211.06,4,4,3.75
2017-01-01,West,Office Supplies,Binders,79.89,3,3,3.0
2015-04-01,East,Office Supplies,Art,23.20,2,2,4.5
2018-11-01,South,Office Supplies,Envelopes,70.17,2,2,5.0
2015-04-01,East,Office Supplies,Storage,769.24,4,3,5.0
2018-06-01,Central,Technology,Accessories,132.52,1,1,5.0
2017-09-01,East,Technology,Accessories,580.03,4,3,4.25
2016-04-01,Central,Furniture,Tables,821.35,2,1,4.0
2016-10-01,South,Furniture,Furnishings,57.21,2,1,6.0
2018-05-01,Central,Technology,Accessories,408.74,1,1,5.0
2016-11-01,Central,Office Supplies,Paper,1246.48,10,9,4.6
2016-12-01,Central,Technology,Accessories,1377.28,7,7,3.142857142857143
2018-09-01,East,Furniture,Furnishings,651.37,14,13,3.7857142857142856
2018-11-01,West,Furniture,Furnishings,666.29,14,13,3.7857142857142856
2015-10-01,East,Furniture,Chairs,4252.48,5,5,2.8
2015-05-01,West,Technology,Accessories,569.73,6,5,5.0
2016-04-01,West,Furniture,Tables,1322.31,3,3,5.0
2015-10-01,Central,Office Supplies,Paper,421.02,4,3,4.5
2018-12-01,East,Office Supplies,Appliances,2839.13,6,6,4.0
2018-01-01,Central,Office Supplies,Envelopes,268.58,1,1,4.0
2017-10-01,West,Technology,Accessories,1354.93,6,5,2.8333333333333335
2018-06-01,West,Office Supplies,Supplies,16.68,1,1,5.0
2017-10-01,East,Office Supplies,Paper,637.75,6,5,5.166666666666667
2017-03-01,East,Technology,Machines,5349.03,2,2,3.0
2016-03-01,South,Office Supplies,Labels,501.20,3,3,3.6666666666666665
2016-12-01,East,Furniture,Chairs,2311.25,7,6,4.0
2015-12-01,South,Technology,Accessories,851.73,4,4,5.5
2018-04-01,Central,Office Supplies,Art,39.34,3,3,3.6666666666666665
2017-09-01,South,Office Supplies,Supplies,5.04,1,1,4.0
2018-12-01,East,Office Supplies,Labels,112.06,5,5,4.6
2017-09-01,Central,Office Supplies,Labels,87.63,5,5,4.8
2015-09-01,South,Furniture,Furnishings,524.60,4,4,4.0
2015-04-01,West,Office Supplies,Storage,87.08,1,1,7.0
2017-04-01,Central,Technology,Accessories,690.63,2,2,3.5
2018-04-01,East,Office Supplies,Fasteners,15.08,2,2,4.5
2015-03-01,Central,Furniture,Furnishings,63.55,1,1,4.0
2017-02-01,South,Office Supplies,Labels,7.83,1,1,0.0
2018-02-01,East,Furniture,Tables,455.97,1,1,3.0
2017-09-01,Central,Office Supplies,Envelopes,25.49,2,2,4.5
2018-03-01,East,Office Supplies,Supplies,347.58,1,1,2.0
2016-07-01,West,Furniture,Chairs,3489.04,6,5,2.8333333333333335
2015-11-01,West,Office Supplies,Storage,2937.73,8,6,4.0
2017-09-01,East,Furniture,Furnishings,1460.55,15,14,4.2
2017-04-01,South,Furniture,Bookcases,354.90,1,1,3.0
2016-10-01,Central,Office Supplies,Appliances,372.47,3,3,3.6666666666666665
2018-02-01,Central,Office Supplies,Appliances,116.74,3,3,4.666666666666667
2017-06-01,West,Office Supplies,Paper,984.27,15,14,3.1333333333333333
2018-03-01,Central,Office Supplies,Labels,32.45,3,3,2.6666666666666665
2015-07-01,Central,Office Supplies,Storage,995.24,5,4,2.0
2016-10-01,East,Furniture,Chairs,291.10,1,1,5.0
2015-01-01,West,Office Supplies,Binders,32.34,1,1,1.0
2015-10-01,South,Furniture,Tables,919.91,2,2,4.0
2017-12-01,Central,Furniture,Chairs,6584.29,9,8,3.0
2018-05-01,East,Office Supplies,Paper,132.93,4,4,3.25
2018-08-01,Central,Office Supplies,Paper,410.51,6,5,4.333333333333333
2017-08-01,East,Technology,Accessories,577.89,3,3,5.333333333333333
2017-02-01,South,Furniture,Furnishings,487.83,4,4,3.5
2015-12-01,Central,Office Supplies,Labels,3.69,1,1,3.0
2018-07-01,Central,Office Supplies,Appliances,768.28,4,4,4.5
2015-10-01,South,Office Supplies,Labels,7.31,1,1,4.0
2018-11-01,East,Furniture,Chairs,3983.34,7,7,3.7142857142857144
2018-07-01,South,Office Supplies,Binders,14.94,1,1,6.0
2017-01-01,West,Furniture,Chairs,1602.23,3,2,2.0
2016-07-01,Central,Furniture,Furnishings,7.76,1,1,5.0
2017-06-01,East,Furniture,Chairs,863.43,3,3,2.3333333333333335
2015-07-01,South,Office Supplies,Labels,177.51,2,2,4.5
2015-09-01,West,Technology,Machines,716.25,2,2,4.5
2015-03-01,East,Technology,Accessories,479.97,1,1,3.0
2015-06-01,South,Office Supplies,Supplies,3.10,1,1,3.0
2016-10-01,West,Office Supplies,Supplies,40.64,2,2,2.5
2016-10-01,West,Office Supplies,Labels,579.72,3,3,4.666666666666667
2016-03-01,Central,Office Supplies,Paper,173.74,3,3,4.333333333333333
